success ; initial_sync_agreement ; final_sync_agreement ; i_amail_sync_agreement ; f_amail_sync_agreement ;initial_diac_agreement_1 ; final_diac_agreement_1 ; e_count_1 ; g_count_1 ; l_ini_sync_1 ; i_cover_1 ; l_fin_sync_1 ; f_cover_1 ; initial_diac_agreement_2 ; final_diac_agreement_2 ; e_count_2 ; g_count_2 ; l_ini_sync_2 ; i_cover_2 ; l_fin_sync_2 ; f_cover_2 ; strategy ; domain ; threshold ; abui_t ; iterations ; nb_examples ; nb_concerned ; concerned_rt ; redundancy ; exch_ratio ; nb_overlap ; nb_hyponym ; nb_synonym ; nb_homonym ; i_total ; i_self ; i_overlap ; i_hypohyper ; i_syn ; i_hom ; i_blind ; i_un ; f_total ; f_self ; f_overlap ; f_hypohyper ; f_syn ; f_hom ; f_blind ; f_un ; i_total_1 ; i_self_1 ; i_overlap_1 ; i_hypohyper_1 ; i_syn_1 ; i_hom_1 ; i_blind_1 ; i_un_1 ; f_total_1 ; f_self_1 ; f_overlap_1 ; f_hypohyper_1 ; f_syn_1 ; f_hom_1 ; f_blind_1 ; f_un_1 ; i_total_2 ; i_self_2 ; i_overlap_2 ; i_hypohyper_2 ; i_syn_2 ; i_hom_2 ; i_blind_2 ; i_un_2 ; f_total_2 ; f_self_2 ; f_overlap_2 ; f_hypohyper_2 ; f_syn_2 ; f_hom_2 ; f_blind_2 ; f_un_2 ; initial concepts ; expected concepts ; observed concepts ; shared_ft 
1 ; 0.3333333333333333 ; 0.8939393939393939 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 30 ; 0.3333333333333333 ; 0.9545454545454546 ; 0.8888888888888888 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 26 ; 0.3333333333333333 ; 1.0 ; 0.898989898989899 ; 1.0 ; EXT ; NC ; 16 ; 0.75 ; 25 ; 200 ; 198 ; 0.99 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 10
1 ; 0.32323232323232326 ; 0.8939393939393939 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 25 ; 0.31313131313131315 ; 1.0 ; 0.898989898989899 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 37 ; 0.3333333333333333 ; 1.0 ; 0.8888888888888888 ; 1.0 ; EXT ; NC ; 16 ; 0.75 ; 25 ; 200 ; 198 ; 0.99 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 10
1 ; 0.3282828282828283 ; 0.9797979797979798 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 19 ; 0.32323232323232326 ; 1.0 ; 0.98989898989899 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 16 ; 0.3333333333333333 ; 1.0 ; 0.9696969696969697 ; 1.0 ; EXT ; NC ; 16 ; 0.75 ; 25 ; 200 ; 198 ; 0.99 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 10
1 ; 0.3181818181818182 ; 0.9444444444444444 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 33 ; 0.32323232323232326 ; 1.0 ; 0.9320388349514563 ; 1.0 ; 1.0 ; 1.0 ; 4 ; 17 ; 0.31313131313131315 ; 1.0 ; 0.9595959595959596 ; 1.0 ; EXT ; NC ; 16 ; 0.75 ; 25 ; 200 ; 198 ; 0.99 ; 0 ; 0.020202020202020204 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 10
1 ; 0.3233333333333333 ; 0.9 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 15 ; 53 ; 0.32 ; 1.0 ; 0.86 ; 0.98 ; 1.0 ; 1.0 ; 0 ; 60 ; 0.32666666666666666 ; 0.9866666666666667 ; 0.9090909090909091 ; 0.98 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.05 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.31 ; 0.9 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 33 ; 0.30666666666666664 ; 1.0 ; 0.9133333333333333 ; 0.9833333333333333 ; 1.0 ; 1.0 ; 0 ; 49 ; 0.31333333333333335 ; 1.0 ; 0.8866666666666667 ; 1.0 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.31666666666666665 ; 0.9133333333333333 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 21 ; 0.32 ; 0.9933333333333333 ; 0.9266666666666666 ; 0.99 ; 1.0 ; 1.0 ; 0 ; 50 ; 0.31333333333333335 ; 0.99 ; 0.9 ; 0.9933333333333333 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.31666666666666665 ; 0.9266666666666666 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 49 ; 0.30666666666666664 ; 0.98 ; 0.9133333333333333 ; 0.9933333333333333 ; 1.0 ; 1.0 ; 0 ; 35 ; 0.32666666666666666 ; 1.0 ; 0.94 ; 1.0 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.2866666666666667 ; 0.8666666666666667 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 7 ; 37 ; 0.24666666666666667 ; 1.0 ; 0.8066666666666666 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 52 ; 0.32666666666666666 ; 0.96 ; 0.9044585987261147 ; 0.9533333333333334 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.023333333333333334 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.31666666666666665 ; 0.9466666666666667 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 19 ; 0.32 ; 1.0 ; 0.9333333333333333 ; 0.99 ; 1.0 ; 1.0 ; 0 ; 34 ; 0.31333333333333335 ; 0.99 ; 0.96 ; 0.99 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.31666666666666665 ; 0.91 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 32 ; 0.31333333333333335 ; 1.0 ; 0.8933333333333333 ; 0.99 ; 1.0 ; 1.0 ; 0 ; 37 ; 0.32 ; 0.9933333333333333 ; 0.9266666666666666 ; 0.9966666666666667 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.32666666666666666 ; 0.87 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 6 ; 57 ; 0.32666666666666666 ; 0.9933333333333333 ; 0.8355263157894737 ; 1.0 ; 1.0 ; 1.0 ; 2 ; 56 ; 0.32666666666666666 ; 0.9833333333333333 ; 0.8910256410256411 ; 0.9766666666666667 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.02666666666666667 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.30666666666666664 ; 0.8866666666666667 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 78 ; 0.32666666666666666 ; 0.9933333333333333 ; 0.8933333333333333 ; 0.9833333333333333 ; 1.0 ; 1.0 ; 0 ; 74 ; 0.2866666666666667 ; 1.0 ; 0.88 ; 0.9933333333333333 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 3 ; 9
1 ; 0.33 ; 0.9 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 27 ; 0.32666666666666666 ; 0.99 ; 0.9133333333333333 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 44 ; 0.3333333333333333 ; 1.0 ; 0.8866666666666667 ; 1.0 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.32666666666666666 ; 0.9166666666666666 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 35 ; 0.32 ; 1.0 ; 0.9133333333333333 ; 0.9933333333333333 ; 1.0 ; 1.0 ; 0 ; 49 ; 0.3333333333333333 ; 0.99 ; 0.92 ; 0.99 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.32 ; 0.9133333333333333 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 19 ; 0.32 ; 0.9866666666666667 ; 0.9333333333333333 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 44 ; 0.32 ; 1.0 ; 0.8933333333333333 ; 1.0 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.31666666666666665 ; 0.9433333333333334 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 28 ; 0.30666666666666664 ; 1.0 ; 0.9032258064516129 ; 0.98 ; 1.0 ; 1.0 ; 5 ; 38 ; 0.32666666666666666 ; 0.9933333333333333 ; 0.98 ; 0.98 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.016666666666666666 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 3 ; 9
1 ; 0.3233333333333333 ; 0.88 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 55 ; 0.32666666666666666 ; 0.9833333333333333 ; 0.86 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 51 ; 0.32 ; 0.9933333333333333 ; 0.9 ; 0.9933333333333333 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.31666666666666665 ; 0.9033333333333333 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 49 ; 0.30666666666666664 ; 1.0 ; 0.88 ; 0.9966666666666667 ; 1.0 ; 1.0 ; 0 ; 46 ; 0.32666666666666666 ; 1.0 ; 0.9266666666666666 ; 0.9866666666666667 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.2966666666666667 ; 0.8666666666666667 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 51 ; 0.32 ; 0.9966666666666667 ; 0.88 ; 0.9933333333333333 ; 1.0 ; 1.0 ; 0 ; 43 ; 0.2733333333333333 ; 0.99 ; 0.8533333333333334 ; 0.9866666666666667 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.33 ; 0.89 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 43 ; 0.3333333333333333 ; 0.99 ; 0.9266666666666666 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 47 ; 0.32666666666666666 ; 1.0 ; 0.8533333333333334 ; 1.0 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.32 ; 0.8833333333333333 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 44 ; 0.3333333333333333 ; 0.99 ; 0.92 ; 0.9966666666666667 ; 1.0 ; 1.0 ; 0 ; 35 ; 0.30666666666666664 ; 1.0 ; 0.8466666666666667 ; 0.9966666666666667 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.3233333333333333 ; 0.9133333333333333 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 38 ; 0.32666666666666666 ; 0.9966666666666667 ; 0.94 ; 0.9966666666666667 ; 1.0 ; 1.0 ; 0 ; 30 ; 0.32 ; 0.9833333333333333 ; 0.8866666666666667 ; 1.0 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.30666666666666664 ; 0.89 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 50 ; 0.3333333333333333 ; 0.9766666666666667 ; 0.9333333333333333 ; 0.9733333333333334 ; 1.0 ; 1.0 ; 0 ; 54 ; 0.28 ; 1.0 ; 0.8466666666666667 ; 0.99 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.29 ; 0.9066666666666666 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 7 ; 46 ; 0.2866666666666667 ; 0.98 ; 0.9266666666666666 ; 0.9666666666666667 ; 1.0 ; 1.0 ; 0 ; 42 ; 0.29333333333333333 ; 0.9866666666666667 ; 0.8789808917197452 ; 0.9833333333333333 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.023333333333333334 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.33 ; 0.9466666666666667 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 41 ; 0.3333333333333333 ; 0.9866666666666667 ; 0.9266666666666666 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 22 ; 0.32666666666666666 ; 1.0 ; 0.9666666666666667 ; 1.0 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
