"success "," initial_sync_agreement "," final_sync_agreement "," i_amail_sync_agreement "," f_amail_sync_agreement ","initial_diac_agreement_1 "," final_diac_agreement_1 "," e_count_1 "," g_count_1 "," l_ini_sync_1 "," i_cover_1 "," l_fin_sync_1 "," f_cover_1 "," initial_diac_agreement_2 "," final_diac_agreement_2 "," e_count_2 "," g_count_2 "," l_ini_sync_2 "," i_cover_2 "," l_fin_sync_2 "," f_cover_2 "," strategy "," domain "," threshold "," abui_t "," iterations "," nb_examples "," nb_concerned "," concerned_rt "," redundancy "," exch_ratio "," nb_overlap "," nb_hyponym "," nb_synonym "," nb_homonym "," i_total "," i_self "," i_overlap "," i_hypohyper "," i_syn "," i_hom "," i_blind "," i_un "," f_total "," f_self "," f_overlap "," f_hypohyper "," f_syn "," f_hom "," f_blind "," f_un "," i_total_1 "," i_self_1 "," i_overlap_1 "," i_hypohyper_1 "," i_syn_1 "," i_hom_1 "," i_blind_1 "," i_un_1 "," f_total_1 "," f_self_1 "," f_overlap_1 "," f_hypohyper_1 "," f_syn_1 "," f_hom_1 "," f_blind_1 "," f_un_1 "," i_total_2 "," i_self_2 "," i_overlap_2 "," i_hypohyper_2 "," i_syn_2 "," i_hom_2 "," i_blind_2 "," i_un_2 "," f_total_2 "," f_self_2 "," f_overlap_2 "," f_hypohyper_2 "," f_syn_2 "," f_hom_2 "," f_blind_2 "," f_un_2 "," initial concepts "," expected concepts "," observed concepts "," ft_number "," m_sort_size "," sd_sort_size "," m_id_size "," sd_id_size "," m_gen_size "," sd_gen_size "," shared_ft "," dimensions",,
1," 0.2866666666666667 "," 0.9033333333333333 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,24," 0.24 "," 0.9833333333333333 "," 0.8866666666666667 "," 0.9833333333333333 "," 1.0 "," 1.0 ",0,37," 0.3333333333333333 "," 0.9966666666666667 "," 0.92 "," 0.98 "," EXT "," NC ",25," 0.75 ",25,300,300," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32 "," 0.8733333333333333 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,50," 0.31333333333333335 "," 1.0 "," 0.8533333333333334 "," 1.0 "," 1.0 "," 1.0 ",0,41," 0.32666666666666666 "," 0.9866666666666667 "," 0.8933333333333333 "," 0.9866666666666667 "," EXT "," NC ",25," 0.75 ",25,300,300," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3233333333333333 "," 0.8866666666666667 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,39," 0.34 "," 1.0 "," 0.9133333333333333 "," 0.99 "," 1.0 "," 1.0 ",0,39," 0.30666666666666664 "," 1.0 "," 0.86 "," 1.0 "," EXT "," NC ",25," 0.75 ",25,300,300," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.24333333333333335 "," 0.9 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",10,78," 0.26666666666666666 "," 0.96 "," 0.9 "," 0.9666666666666667 "," 1.0 "," 1.0 ",10,64," 0.22 "," 0.9933333333333333 "," 0.84375 "," 0.9666666666666667 "," EXT "," NC ",25," 0.75 ",25,300,300," 1.0 ",0," 0.06666666666666667 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3433333333333333 "," 0.8533333333333334 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,49," 0.3466666666666667 "," 0.9766666666666667 "," 0.8533333333333334 "," 0.9966666666666667 "," 1.0 "," 1.0 ",0,52," 0.34 "," 0.9866666666666667 "," 0.8533333333333334 "," 0.9766666666666667 "," EXT "," NC ",25," 0.75 ",25,300,300," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3566666666666667 "," 0.84 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",7,48," 0.32666666666666666 "," 0.9833333333333333 "," 0.84 "," 0.9966666666666667 "," 1.0 "," 1.0 ",0,103," 0.38666666666666666 "," 0.9833333333333333 "," 0.8280254777070064 "," 0.9833333333333333 "," EXT "," NC ",25," 0.75 ",25,300,300," 1.0 ",0," 0.023333333333333334 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.29333333333333333 "," 0.9166666666666666 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,63," 0.28 "," 1.0 "," 0.8698224852071006 "," 0.9433333333333334 "," 1.0 "," 1.0 ",19,58," 0.30666666666666664 "," 0.96 "," 0.98 "," 0.9433333333333334 "," EXT "," NC ",25," 0.75 ",25,300,300," 1.0 ",0," 0.06333333333333334 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,4,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32666666666666666 "," 0.9166666666666666 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,36," 0.32666666666666666 "," 0.9833333333333333 "," 0.9266666666666666 "," 0.9733333333333334 "," 1.0 "," 1.0 ",0,35," 0.32666666666666666 "," 0.99 "," 0.9066666666666666 "," 0.99 "," EXT "," NC ",25," 0.75 ",25,300,300," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3466666666666667 "," 0.9466666666666667 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,17," 0.35333333333333333 "," 1.0 "," 0.94 "," 1.0 "," 1.0 "," 1.0 ",0,18," 0.34 "," 1.0 "," 0.9533333333333334 "," 1.0 "," EXT "," NC ",25," 0.75 ",25,300,300," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3333333333333333 "," 0.8866666666666667 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,44," 0.30666666666666664 "," 0.9933333333333333 "," 0.86 "," 0.99 "," 1.0 "," 1.0 ",0,40," 0.36 "," 0.98 "," 0.9133333333333333 "," 0.96 "," EXT "," NC ",25," 0.75 ",25,300,300," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32 "," 0.93 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,28," 0.32666666666666666 "," 0.9966666666666667 "," 0.94 "," 0.9866666666666667 "," 1.0 "," 1.0 ",0,34," 0.31333333333333335 "," 1.0 "," 0.92 "," 0.9866666666666667 "," EXT "," NC ",25," 0.75 ",25,300,300," 1.0 ",0," 0.0 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32160804020100503 "," 0.9195979899497487 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",9,111," 0.31155778894472363 "," 1.0 "," 0.9061032863849765 "," 0.964824120603015 "," 1.0 "," 1.0 ",14,101," 0.3316582914572864 "," 0.9773869346733668 "," 0.9423076923076923 "," 0.964824120603015 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.05778894472361809 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,7,0,0,0,0,0,7,0,3,3,4,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3241206030150754 "," 0.864321608040201 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,46," 0.31155778894472363 "," 1.0 "," 0.8492462311557789 "," 1.0 "," 1.0 "," 1.0 ",0,56," 0.33668341708542715 "," 0.9849246231155779 "," 0.8793969849246231 "," 0.9874371859296482 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.35678391959798994 "," 0.8517587939698492 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,43," 0.35678391959798994 "," 0.9949748743718593 "," 0.8291457286432161 "," 0.992462311557789 "," 1.0 "," 1.0 ",0,64," 0.35678391959798994 "," 0.9874371859296482 "," 0.8743718592964824 "," 0.9874371859296482 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.2638190954773869 "," 0.871859296482412 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,46," 0.2663316582914573 "," 0.9974874371859297 "," 0.8944723618090452 "," 0.9849246231155779 "," 1.0 "," 1.0 ",0,58," 0.2613065326633166 "," 1.0 "," 0.8492462311557789 "," 1.0 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3316582914572864 "," 0.8969849246231156 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,41," 0.32663316582914576 "," 0.992462311557789 "," 0.8960396039603961 "," 0.9824120603015075 "," 1.0 "," 1.0 ",3,48," 0.33668341708542715 "," 0.9874371859296482 "," 0.8894472361809045 "," 0.9824120603015075 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.007537688442211055 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.31155778894472363 "," 0.9120603015075377 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,58," 0.2914572864321608 "," 0.9949748743718593 "," 0.8944723618090452 "," 0.992462311557789 "," 1.0 "," 1.0 ",0,41," 0.3316582914572864 "," 0.992462311557789 "," 0.9296482412060302 "," 0.9849246231155779 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.24874371859296482 "," 0.949748743718593 "," 0.0 "," 0.0 "," 1.0 "," 0.9996027542372882 ",16,89," 0.2562814070351759 "," 0.992462311557789 "," 0.9705882352941176 "," 0.9899497487437185 "," 1.0 "," 1.0 ",5,78," 0.24120603015075376 "," 1.0 "," 0.9348837209302325 "," 0.9899497487437185 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.052763819095477386 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,7,0,0,0,0,0,7,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,4,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.31155778894472363 "," 0.9020100502512562 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,42," 0.31155778894472363 "," 1.0 "," 0.9045226130653267 "," 0.9874371859296482 "," 1.0 "," 1.0 ",0,52," 0.31155778894472363 "," 1.0 "," 0.8994974874371859 "," 0.9773869346733668 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3165829145728643 "," 0.9020100502512562 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,84," 0.3015075376884422 "," 0.9949748743718593 "," 0.9027777777777778 "," 0.9824120603015075 "," 1.0 "," 1.0 ",17,80," 0.3316582914572864 "," 0.9723618090452262 "," 0.8693467336683417 "," 0.9824120603015075 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.04271356783919598 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,7,0,0,0,0,0,7,0,3,3,4,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.2663316582914573 "," 0.8467336683417085 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,44," 0.24120603015075376 "," 1.0 "," 0.8341708542713567 "," 0.9899497487437185 "," 1.0 "," 1.0 ",0,47," 0.2914572864321608 "," 0.992462311557789 "," 0.8592964824120602 "," 0.9748743718592965 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32160804020100503 "," 0.864321608040201 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,62," 0.3015075376884422 "," 1.0 "," 0.8743718592964824 "," 0.9849246231155779 "," 1.0 "," 1.0 ",0,56," 0.3417085427135678 "," 0.9949748743718593 "," 0.8542713567839196 "," 0.992462311557789 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32914572864321606 "," 0.9296482412060302 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,68," 0.3065326633165829 "," 1.0 "," 0.9444444444444444 "," 0.9874371859296482 "," 1.0 "," 1.0 ",17,63," 0.35175879396984927 "," 0.9798994974874372 "," 0.9095477386934674 "," 0.9874371859296482 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.04271356783919598 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.33668341708542715 "," 0.9371859296482412 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,88," 0.3316582914572864 "," 0.9874371859296482 "," 0.9556650246305419 "," 1.0 "," 1.0 "," 0.9807692307692307 ",4,77," 0.3417085427135678 "," 0.9849246231155779 "," 0.914572864321608 "," 1.0 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.010050251256281407 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3391959798994975 "," 0.9472361809045227 "," 0.0 "," 0.0 "," 1.0 "," 0.9426573426573427 ",8,64," 0.37185929648241206 "," 0.9849246231155779 "," 0.9346733668341709 "," 1.0 "," 1.0 "," 1.0 ",0,59," 0.3065326633165829 "," 1.0 "," 0.961352657004831 "," 1.0 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.020100502512562814 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3165829145728643 "," 0.8819095477386935 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,46," 0.2964824120603015 "," 0.9974874371859297 "," 0.8693467336683417 "," 1.0 "," 1.0 "," 1.0 ",0,66," 0.33668341708542715 "," 0.9949748743718593 "," 0.8944723618090452 "," 1.0 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3316582914572864 "," 0.8743718592964824 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,43," 0.3417085427135678 "," 0.9974874371859297 "," 0.9045226130653267 "," 0.9824120603015075 "," 1.0 "," 1.0 ",0,48," 0.32160804020100503 "," 0.9949748743718593 "," 0.8442211055276382 "," 0.992462311557789 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.30904522613065327 "," 0.9472361809045227 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,19," 0.2864321608040201 "," 0.9974874371859297 "," 0.9246231155778895 "," 0.9849246231155779 "," 1.0 "," 1.0 ",0,37," 0.3316582914572864 "," 0.9849246231155779 "," 0.9698492462311558 "," 0.9849246231155779 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3065326633165829 "," 0.8894472361809045 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,60," 0.3417085427135678 "," 0.9874371859296482 "," 0.9095477386934674 "," 0.9874371859296482 "," 1.0 "," 1.0 ",0,57," 0.271356783919598 "," 0.9974874371859297 "," 0.8693467336683417 "," 1.0 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.35175879396984927 "," 0.8467336683417085 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,46," 0.35678391959798994 "," 0.9899497487437185 "," 0.8743718592964824 "," 0.9824120603015075 "," 1.0 "," 1.0 ",0,58," 0.34673366834170855 "," 1.0 "," 0.8190954773869347 "," 0.9974874371859297 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.2814070351758794 "," 0.864321608040201 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,59," 0.271356783919598 "," 0.9874371859296482 "," 0.8542713567839196 "," 0.9899497487437185 "," 1.0 "," 1.0 ",0,55," 0.2914572864321608 "," 0.9974874371859297 "," 0.8743718592964824 "," 0.9874371859296482 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.31909547738693467 "," 0.8693467336683417 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,38," 0.32663316582914576 "," 0.9974874371859297 "," 0.8492462311557789 "," 0.992462311557789 "," 1.0 "," 1.0 ",0,42," 0.31155778894472363 "," 0.9974874371859297 "," 0.8894472361809045 "," 0.9899497487437185 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3492462311557789 "," 0.8467336683417085 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,54," 0.34673366834170855 "," 1.0 "," 0.8291457286432161 "," 0.9974874371859297 "," 1.0 "," 1.0 ",0,62," 0.35175879396984927 "," 0.9824120603015075 "," 0.864321608040201 "," 0.9773869346733668 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.314070351758794 "," 0.9396984924623115 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,41," 0.3165829145728643 "," 0.9949748743718593 "," 0.9396984924623115 "," 0.9798994974874372 "," 1.0 "," 1.0 ",0,22," 0.31155778894472363 "," 0.992462311557789 "," 0.9396984924623115 "," 0.9798994974874372 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3241206030150754 "," 0.9020100502512562 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,34," 0.2914572864321608 "," 1.0 "," 0.8542713567839196 "," 1.0 "," 1.0 "," 1.0 ",0,35," 0.35678391959798994 "," 0.9798994974874372 "," 0.949748743718593 "," 0.9698492462311558 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
