success ; initial_sync_agreement ; final_sync_agreement ; i_amail_sync_agreement ; f_amail_sync_agreement ;initial_diac_agreement_1 ; final_diac_agreement_1 ; e_count_1 ; g_count_1 ; l_ini_sync_1 ; i_cover_1 ; l_fin_sync_1 ; f_cover_1 ; initial_diac_agreement_2 ; final_diac_agreement_2 ; e_count_2 ; g_count_2 ; l_ini_sync_2 ; i_cover_2 ; l_fin_sync_2 ; f_cover_2 ; strategy ; domain ; threshold ; abui_t ; iterations ; nb_examples ; nb_concerned ; concerned_rt ; redundancy ; exch_ratio ; nb_overlap ; nb_hyponym ; nb_synonym ; nb_homonym ; i_total ; i_self ; i_overlap ; i_hypohyper ; i_syn ; i_hom ; i_blind ; i_un ; f_total ; f_self ; f_overlap ; f_hypohyper ; f_syn ; f_hom ; f_blind ; f_un ; i_total_1 ; i_self_1 ; i_overlap_1 ; i_hypohyper_1 ; i_syn_1 ; i_hom_1 ; i_blind_1 ; i_un_1 ; f_total_1 ; f_self_1 ; f_overlap_1 ; f_hypohyper_1 ; f_syn_1 ; f_hom_1 ; f_blind_1 ; f_un_1 ; i_total_2 ; i_self_2 ; i_overlap_2 ; i_hypohyper_2 ; i_syn_2 ; i_hom_2 ; i_blind_2 ; i_un_2 ; f_total_2 ; f_self_2 ; f_overlap_2 ; f_hypohyper_2 ; f_syn_2 ; f_hom_2 ; f_blind_2 ; f_un_2 ; initial concepts ; expected concepts ; observed concepts ; ft_number ; m_sort_size ; sd_sort_size ; m_id_size ; sd_id_size ; m_gen_size ; sd_gen_size ; shared_ft
1 ; 0.30612244897959184 ; 0.9183673469387755 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 10 ; 63 ; 0.30612244897959184 ; 0.9795918367346939 ; 0.9019607843137255 ; 0.9591836734693877 ; 1.0 ; 1.0 ; 2 ; 56 ; 0.30612244897959184 ; 0.9795918367346939 ; 0.8983050847457628 ; 0.9795918367346939 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.12244897959183673 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 7 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 4 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 0
1 ; 0.21428571428571427 ; 0.8061224489795918 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 7 ; 39 ; 0.16326530612244897 ; 0.9285714285714286 ; 0.7142857142857143 ; 0.9285714285714286 ; 1.0 ; 1.0 ; 0 ; 54 ; 0.2653061224489796 ; 0.8775510204081632 ; 0.9107142857142857 ; 0.9285714285714286 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.07142857142857142 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 7 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 4 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 0
1 ; 0.2653061224489796 ; 0.7959183673469388 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 3 ; 38 ; 0.30612244897959184 ; 0.9081632653061225 ; 0.8301886792452831 ; 0.8571428571428571 ; 1.0 ; 1.0 ; 4 ; 42 ; 0.22448979591836735 ; 0.9183673469387755 ; 0.7692307692307693 ; 0.8571428571428571 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.07142857142857142 ; 1 ; 2 ; 0 ; 0 ; 9 ; 2 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 5 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 3
1 ; 0.336734693877551 ; 0.8571428571428571 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 17 ; 0.32653061224489793 ; 0.9795918367346939 ; 0.8367346938775511 ; 0.9795918367346939 ; 1.0 ; 1.0 ; 0 ; 10 ; 0.3469387755102041 ; 0.9795918367346939 ; 0.8775510204081632 ; 0.9795918367346939 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 1
1 ; 0.3469387755102041 ; 0.8469387755102041 ; 0.0 ; 0.0 ; 1.0 ; 0.998046875 ; 9 ; 48 ; 0.32653061224489793 ; 0.9183673469387755 ; 0.8166666666666667 ; 0.9795918367346939 ; 1.0 ; 1.0 ; 14 ; 30 ; 0.3673469387755102 ; 0.9387755102040817 ; 0.8793103448275862 ; 0.9795918367346939 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.20408163265306123 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 2 ; 1 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 7 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 3 ; 3 ; 4 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 0
1 ; 0.25510204081632654 ; 0.826530612244898 ; 0.0 ; 0.0 ; 1.0 ; 0.9666666666666667 ; 9 ; 96 ; 0.3877551020408163 ; 0.9285714285714286 ; 0.8064516129032258 ; 0.8571428571428571 ; 1.0 ; 1.0 ; 13 ; 48 ; 0.12244897959183673 ; 0.9489795918367347 ; 0.8793103448275862 ; 0.8571428571428571 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.22448979591836735 ; 1 ; 2 ; 0 ; 0 ; 10 ; 2 ; 3 ; 1 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 0 ; 3 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 5 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 2
1 ; 0.2857142857142857 ; 0.8061224489795918 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 2 ; 23 ; 0.24489795918367346 ; 1.0 ; 0.7454545454545455 ; 0.8775510204081632 ; 1.0 ; 1.0 ; 6 ; 23 ; 0.32653061224489793 ; 0.8673469387755102 ; 0.8627450980392157 ; 0.8673469387755102 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.08163265306122448 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 0 ; 1 ; 2 ; 0 ; 0 ; 1 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 3
1 ; 0.25510204081632654 ; 0.673469387755102 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 6 ; 23 ; 0.2653061224489796 ; 0.9591836734693877 ; 0.6226415094339622 ; 0.673469387755102 ; 1.0 ; 1.0 ; 4 ; 18 ; 0.24489795918367346 ; 0.9693877551020408 ; 0.7090909090909091 ; 0.673469387755102 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.10204081632653061 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 2
1 ; 0.3979591836734694 ; 0.0 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 2 ; 48 ; 0.4489795918367347 ; 0.9693877551020408 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 18 ; 43 ; 0.3469387755102041 ; 0.9183673469387755 ; 0.0 ; 0.0 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.20408163265306123 ; 1 ; 2 ; 0 ; 0 ; 10 ; 2 ; 3 ; 1 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 9 ; 1 ; 3 ; 1 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 0 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 6
1 ; 0.2755102040816326 ; 0.5510204081632653 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 3 ; 30 ; 0.2653061224489796 ; 0.9081632653061225 ; 0.5384615384615384 ; 0.5918367346938775 ; 1.0 ; 1.0 ; 3 ; 36 ; 0.2857142857142857 ; 0.8979591836734694 ; 0.5769230769230769 ; 0.5918367346938775 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.061224489795918366 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 5 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 4
1 ; 0.32653061224489793 ; 0.8163265306122449 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 33 ; 0.3673469387755102 ; 0.9591836734693877 ; 0.8367346938775511 ; 0.9489795918367347 ; 1.0 ; 1.0 ; 0 ; 27 ; 0.2857142857142857 ; 0.9387755102040817 ; 0.7959183673469388 ; 0.9285714285714286 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 3
1 ; 0.3163265306122449 ; 0.8571428571428571 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 17 ; 49 ; 0.3469387755102041 ; 0.9387755102040817 ; 0.896551724137931 ; 0.8877551020408163 ; 1.0 ; 1.0 ; 9 ; 62 ; 0.2857142857142857 ; 0.9183673469387755 ; 0.8615384615384616 ; 0.9387755102040817 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.25510204081632654 ; 1 ; 2 ; 0 ; 0 ; 9 ; 2 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 4
1 ; 0.3163265306122449 ; 0.4489795918367347 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 5 ; 40 ; 0.30612244897959184 ; 0.9387755102040817 ; 0.4716981132075472 ; 0.4489795918367347 ; 1.0 ; 1.0 ; 4 ; 33 ; 0.32653061224489793 ; 0.9591836734693877 ; 0.4074074074074074 ; 0.4489795918367347 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.09183673469387756 ; 1 ; 2 ; 0 ; 0 ; 9 ; 2 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 0 ; 3 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 5 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 5
1 ; 0.25510204081632654 ; 0.5204081632653061 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 27 ; 0.24489795918367346 ; 0.8571428571428571 ; 0.6078431372549019 ; 0.5510204081632653 ; 1.0 ; 1.0 ; 2 ; 23 ; 0.2653061224489796 ; 0.8979591836734694 ; 0.4489795918367347 ; 0.5510204081632653 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.02040816326530612 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 0 ; 1 ; 1 ; 0 ; 0 ; 2 ; 4 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 3 ; 4 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 5
1 ; 0.4387755102040816 ; 0.2653061224489796 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 15 ; 0.40816326530612246 ; 0.9183673469387755 ; 0.32653061224489793 ; 0.2653061224489796 ; 1.0 ; 0.9818181818181818 ; 0 ; 17 ; 0.46938775510204084 ; 0.8877551020408163 ; 0.20408163265306123 ; 0.2653061224489796 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 2 ; 1 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 0 ; 1 ; 1 ; 0 ; 0 ; 2 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 4 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 1 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 3
1 ; 0.23469387755102042 ; 0.8163265306122449 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 6 ; 40 ; 0.24489795918367346 ; 0.9387755102040817 ; 0.8653846153846154 ; 0.9285714285714286 ; 1.0 ; 1.0 ; 3 ; 44 ; 0.22448979591836735 ; 0.9591836734693877 ; 0.7777777777777778 ; 0.8877551020408163 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.08163265306122448 ; 1 ; 2 ; 0 ; 0 ; 9 ; 2 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 5 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 1
1 ; 0.3469387755102041 ; 0.5918367346938775 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 3 ; 20 ; 0.30612244897959184 ; 0.8877551020408163 ; 0.7 ; 0.6020408163265306 ; 1.0 ; 1.0 ; 1 ; 23 ; 0.3877551020408163 ; 0.9489795918367347 ; 0.5192307692307693 ; 0.6020408163265306 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.04081632653061224 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 3
1 ; 0.3163265306122449 ; 0.6428571428571429 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 3 ; 23 ; 0.30612244897959184 ; 0.9897959183673469 ; 0.6481481481481481 ; 0.6428571428571429 ; 1.0 ; 1.0 ; 6 ; 18 ; 0.32653061224489793 ; 0.9897959183673469 ; 0.6346153846153846 ; 0.6428571428571429 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.08163265306122448 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 1
1 ; 0.3673469387755102 ; 0.8673469387755102 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 8 ; 44 ; 0.3673469387755102 ; 0.9795918367346939 ; 0.8301886792452831 ; 0.9285714285714286 ; 1.0 ; 1.0 ; 4 ; 43 ; 0.3673469387755102 ; 0.9693877551020408 ; 0.9107142857142857 ; 0.9285714285714286 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.11224489795918367 ; 1 ; 2 ; 0 ; 0 ; 9 ; 2 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 13
1 ; 0.24489795918367346 ; 0.9285714285714286 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 4 ; 39 ; 0.30612244897959184 ; 0.9285714285714286 ; 0.9074074074074074 ; 0.9591836734693877 ; 1.0 ; 1.0 ; 5 ; 37 ; 0.1836734693877551 ; 0.9795918367346939 ; 0.9622641509433962 ; 0.9591836734693877 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.09183673469387756 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 7 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 4 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 4
1 ; 0.35714285714285715 ; 0.47959183673469385 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 4 ; 42 ; 0.3469387755102041 ; 0.8979591836734694 ; 0.5094339622641509 ; 0.5 ; 1.0 ; 1.0 ; 4 ; 44 ; 0.3673469387755102 ; 0.9693877551020408 ; 0.4528301886792453 ; 0.5 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.08163265306122448 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 0 ; 3 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 0 ; 1 ; 1 ; 0 ; 0 ; 2 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 5 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 3
1 ; 0.32653061224489793 ; 0.9183673469387755 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 2 ; 18 ; 0.3469387755102041 ; 1.0 ; 0.9245283018867925 ; 1.0 ; 1.0 ; 1.0 ; 4 ; 26 ; 0.30612244897959184 ; 0.9489795918367347 ; 0.8823529411764706 ; 0.9897959183673469 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.061224489795918366 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 1
1 ; 0.21428571428571427 ; 0.7551020408163265 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 4 ; 76 ; 0.22448979591836735 ; 0.8979591836734694 ; 0.7142857142857143 ; 0.826530612244898 ; 1.0 ; 1.0 ; 7 ; 53 ; 0.20408163265306123 ; 0.8775510204081632 ; 0.8113207547169812 ; 0.8775510204081632 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.11224489795918367 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 5 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 2
